Blue Light (Forward),Blue Light (Reverse),Radio Waves (Forward),Radio Waves (Reverse),Red Light (Forward),Red Light (Reverse),White Light (Forward),White Light (Reverse)
8.356286,264.0251,144.17506,2.5008929,51.57893,92.84701,35.73593,54.5244
36.699017,347.51358,248.54117,3.0095503,25.409334,126.6025,73.90936,44.658066
72.00193,159.31235,38.112778,56.15668,45.906548,102.12511,47.59213,181.03897
81.348236,55.592854,14.92753,60.803036,32.79754,35.804585,28.508009,264.68683
159.25278,61.611423,114.80424,8.215319,39.3694,56.02608,162.12871,232.16045
403.9139,91.571014,362.64377,2.7013416,29.009535,11.375143,119.64844,10.925921
85.44584,43.10705,430.06638,4.4307017,26.91885,4.5154543,11.859198,47.517845
214.81575,16.529192,335.84924,76.845436,16.656769,41.650417,125.955185,29.352362
76.45462,37.207447,106.00845,58.314465,134.38496,26.423908,61.11587,9.775905
56.592346,48.544056,99.005226,3.7834857,196.69795,22.416346,4.7174206,35.966793
135.79193,14.0578985,421.11707,130.08553,42.440994,35.937428,17.885618,185.85304
36.10635,13.133819,332.28473,105.80751,6.2016,24.835415,35.178818,35.232002
42.59582,17.106834,164.94475,16.204725,59.68896,215.52328,10.084997,118.55111
10.020775,75.95319,350.7127,44.905025,109.81902,549.357,24.582237,203.00952
187.53055,66.01158,453.69727,48.750004,78.19749,389.88177,30.54423,48.916313
92.75118,198.44624,580.852,3.7395213,46.277508,127.19689,205.64447,78.37265
518.85376,89.59843,368.15717,32.288967,36.13018,18.600927,96.160645,93.77227
22.211048,117.721146,325.4453,29.172188,89.22571,61.037663,8.190734,236.24498
84.820076,67.260765,418.16412,134.41109,96.12646,26.612753,101.13897,199.27226
152.02654,169.79823,451.83832,156.21532,52.57249,73.06126,67.79538,7.9917603
115.21382,35.236675,493.32864,2.1705058,39.432583,327.90594,38.04553,65.51275
123.36399,43.260323,555.83545,2.3867311,6.5645156,414.3974,1.9218459,63.048622
225.09605,30.580778,544.58856,0.50998694,5.7445006,271.65875,223.36967,268.78403
11.201984,33.474594,433.06628,63.870953,2.973878,240.91304,241.35265,310.52747
15.570837,49.3485,476.20416,65.41769,1.8106496,254.3546,66.555626,99.73031
63.229862,63.86518,507.92136,3.5087125,62.65119,221.33607,31.256012,207.56346
161.2048,7.44098,500.45422,105.308495,163.98659,221.926,56.293922,430.95096
66.31476,46.9875,506.5675,102.0705,135.47583,262.87698,39.137577,227.50569
50.58951,27.341978,430.94193,18.953293,34.098164,294.28964,28.166883,241.9049
249.44786,118.60244,432.25513,21.448933,55.836018,208.49115,18.823366,275.12
214.91458,152.9812,443.00867,1.1245843,126.38353,107.82367,51.40558,116.33093
115.05815,107.36717,491.90482,2.8363848,39.839546,102.9319,80.422005,66.35615
253.26051,48.742256,422.5963,16.489902,23.76213,19.919273,162.9274,205.62413
283.9169,14.774836,411.00955,28.944433,20.684572,18.478724,147.10793,378.30582
206.92056,7.171318,395.49945,4.3219333,23.780998,58.892136,88.805374,207.67194
224.96071,13.822613,380.72363,12.531625,8.202164,43.561424,122.54313,70.8839
145.2782,152.85727,359.22256,52.395863,55.056614,70.01281,80.2685,63.24312
63.76604,35.2015,543.50256,3.0953321,56.34752,7.162379,68.19315,28.44668
180.70822,92.21097,540.1882,142.47462,28.254532,18.405062,31.741213,80.03761
193.85628,129.04253,567.0102,121.18194,0.6814282,12.973873,14.03488,1.7540284
103.547714,144.05255,441.28964,15.043859,0.09994332,11.261099,23.256098,187.21144
155.94693,149.22546,494.5339,7.943092,28.006319,221.18526,15.659355,30.793549
175.83775,133.99892,519.88116,17.658869,23.73314,438.20352,92.71275,15.283259
194.87172,99.89029,438.50037,51.379326,7.0160623,460.70255,63.588234,27.160223
229.02682,58.311184,481.513,5.3692436,32.01136,358.04523,33.47644,16.7941
124.26595,27.013878,485.97623,15.322161,26.6532,241.11938,22.260565,5.927167
64.05317,88.69535,530.4545,3.2085688,9.154942,345.5612,54.21837,21.465149
24.981924,45.34492,565.10583,3.2085688,174.34755,311.31516,173.2854,23.888264
58.60993,5.098833,432.695,2.1499455,188.48657,224.00859,84.655136,56.265305
79.89896,75.75478,273.96808,1.543483,144.0423,235.80023,14.663272,26.60932
49.426308,87.04887,428.80536,2.0652368,95.717575,323.13992,57.643036,51.30952
74.491776,11.175323,532.0728,13.563878,44.312565,367.19983,82.77186,13.870929
72.281235,75.566086,557.6515,17.44084,106.29005,509.32108,122.08636,45.000114
73.34721,91.68488,593.1007,88.186226,60.67417,421.91064,60.92394,12.00893
53.822624,20.496174,564.93933,125.52465,61.963547,124.0403,65.367,13.389549
82.7342,26.931915,517.74756,1.6706488,79.322205,9.055551,77.85868,59.721928
114.22079,196.20892,552.69867,3.000591,27.683788,20.925127,115.631294,50.145855
55.14002,61.557503,594.2247,25.975197,42.63566,15.583741,140.45003,15.412359
24.904781,21.753647,554.5896,139.7044,28.181038,50.97391,87.38861,9.842129
97.51229,275.9307,569.9258,9.917533,30.389627,69.58021,83.18429,35.464687
174.24258,346.80283,544.2023,7.0095005,28.093512,27.410007,101.53762,54.02455
122.99104,24.82041,546.0365,139.49394,61.9589,14.9301815,77.95043,29.893871
109.214134,11.803866,554.64246,141.9645,15.791149,67.936295,52.770782,22.90666
93.56527,22.0817,593.0651,24.803194,14.610143,136.41756,197.62323,23.973106
140.90906,48.859215,506.3809,128.02406,39.074184,273.63892,165.88132,16.851536
197.31583,197.9563,498.53955,104.86303,85.40865,464.1471,149.20364,21.384129
125.84696,280.72128,474.07358,1.6095338,43.436794,574.78784,153.39038,26.713766
131.09863,88.55248,487.866,20.465092,1.4695845,490.70752,33.671894,31.585678
89.6312,71.7528,564.616,3.9672048,11.245308,308.48117,40.064365,46.53509
8.015544,39.44195,560.2359,3.5585954,11.802242,222.54988,138.99782,8.174807
46.318134,27.558857,552.31354,4.2017593,0.59403145,197.16408,197.88713,20.047756
356.9404,85.7425,418.8226,2.8603265,5.88441,28.934023,123.56082,32.53907
430.27512,63.174355,471.88373,61.044918,1.9911491,5.636049,55.771027,54.824005
198.0005,88.298805,481.83258,5.72207,2.379288,9.841986,100.80052,25.719439
129.78598,68.03435,465.0439,6.001024,14.62312,35.800083,69.61243,30.906443
45.548748,39.098225,505.06888,6.3516746,30.451948,22.988268,48.263325,31.583857
71.01337,54.045288,585.32654,40.00458,20.783096,8.172485,71.19873,5.244738
293.58203,16.150509,542.67255,14.558094,14.836309,15.45658,47.3431,21.013248
255.58858,55.27264,593.22833,3.6467519,9.816387,13.186156,53.605843,89.2256
195.74727,51.95732,577.3529,1.9716036,20.124794,10.013893,23.402012,5.9858565
257.73758,20.02625,521.7277,70.43719,10.837025,39.807804,8.069068,9.155978
299.38193,70.71795,564.3514,73.34082,165.17882,128.34584,51.278,70.603775
244.5102,119.30499,401.51694,2.6195414,158.31435,83.17216,62.891426,50.0123
209.54625,38.773758,580.615,48.7315,72.15632,73.20578,25.63572,17.197922
242.88145,6.9325056,543.5038,50.537086,118.72118,113.20925,29.646677,88.74331
250.21504,61.596878,586.1637,3.0115783,109.266335,114.854576,25.955826,152.56046
241.94418,10.493855,595.33484,3.3659601,123.2757,167.29219,73.59884,139.81728
241.43587,30.349838,580.81165,17.740871,135.96814,160.628,11.5465355,196.6051
322.53625,30.94921,588.3343,2.0457034,148.43175,104.26517,19.04608,243.61467
224.74506,126.58812,456.8616,1.9994907,204.0051,247.59085,3.7461438,151.09041
268.63443,337.54718,567.00446,31.366676,171.48035,169.3579,10.043368,491.30774
284.72128,405.82523,540.1003,32.995583,204.89203,88.38749,21.945705,138.82712
191.11594,320.78986,570.45874,1.7300004,287.25662,81.296585,11.052171,60.514782
92.26063,325.50436,21.77856,0.6093678,296.67374,22.509315,15.146322,46.749622
85.69286,245.17549,105.445244,3.8188815,188.47116,59.544235,37.432495,48.14369
76.579865,177.98862,133.132,12.301669,115.051155,91.90866,36.51175,486.63486
20.256603,164.43063,13.301637,10.779947,71.6688,53.604053,18.013615,161.61502
27.121363,90.96362,25.727095,3.5873632,22.801111,184.6489,147.33427,496.1555
220.77693,12.827943,34.125183,1.0476054,75.41742,487.69525,94.48652,52.338104
236.84148,15.260282,95.8123,1.4677633,104.69119,475.07477,199.40643,560.21405
55.121677,117.20535,44.24337,0.764312,192.55786,192.81079,262.90967,44.886395
131.35608,54.459538,135.65817,37.99876,181.14505,110.27284,33.89852,132.00458
189.57684,42.060207,260.38647,32.312283,31.147106,36.727753,22.756895,130.50058
75.99576,30.278929,15.903068,1.94268,27.331573,20.584509,108.91489,24.760204
78.14704,32.033638,91.466385,40.658916,61.745888,37.020477,214.50763,313.24585
78.18515,54.889793,68.450356,2.527979,71.08146,28.833736,202.75705,361.19943
35.669056,77.69808,25.530546,4.6459417,59.17354,10.655894,376.9792,89.79791
37.06157,25.131922,13.492975,0.3352556,64.36847,40.44062,315.6717,63.055077
47.448975,119.075096,19.16471,34.32756,112.85965,14.188692,116.79983,29.539629
73.54315,45.86748,242.1882,80.33727,143.49129,15.536383,461.1677,38.54998
90.374084,60.566578,286.59976,37.08015,90.57024,12.569268,202.80833,113.16969
114.17777,57.24451,18.489273,14.588719,78.678246,21.884876,14.126385,3.885363
11.2443075,81.839775,55.992596,57.214428,132.09221,43.043182,11.952915,149.23975
107.67336,50.171543,80.95751,67.81718,148.06201,3.6711884,55.044434,208.0428
221.57927,91.278206,13.803726,34.54652,114.31031,45.30834,30.00975,42.88585
41.70859,176.74142,63.36595,23.131262,94.33549,39.077938,327.86026,20.620878
41.963116,68.94595,186.46246,17.423338,109.50291,10.961952,340.58026,12.777787
21.037544,77.97908,174.5769,25.486876,111.288376,20.895958,13.460131,11.050545
69.09076,24.327078,102.42633,6.5278153,167.81888,4.737955,292.6888,40.84253
10.453411,35.415268,63.811375,9.3996525,172.42741,40.902214,328.82675,7.9155917
10.180305,8.798787,11.826409,110.84666,82.757576,57.41212,25.999992,124.73508
92.78291,34.76014,83.73644,89.95862,105.496704,9.337537,24.11296,247.98987
262.25903,48.438805,152.44688,34.178722,94.60402,1.848904,388.5477,211.56993
119.1408,56.681873,111.3312,33.485264,174.0287,5.8514533,442.78775,176.1476
6.2748933,27.822842,31.540129,157.1641,181.49469,3.7072523,74.70843,85.561554
2.5246298,12.943615,17.280981,134.37357,115.70243,2.0395498,68.547905,104.11936
14.119429,27.698711,7.4318137,14.876086,132.6062,25.987192,25.90955,135.76015
31.1445,17.586048,97.82484,38.463074,75.78105,21.14411,41.26746,177.29765
35.57976,39.745445,139.4324,1.7941428,56.56,26.993303,366.1039,401.85748
145.18004,7.9544873,139.92973,104.282555,79.64739,5.4590726,367.8017,370.1617
93.40674,1.6799562,105.23517,103.07948,146.70517,12.163062,507.91934,199.79097
7.795359,35.928326,74.154015,10.960824,120.81479,0.6848805,308.13644,189.58171
36.212563,25.869942,45.529236,0.57299215,76.96532,61.10427,89.49975,50.262417
44.468338,24.391232,31.77542,3.1751792,77.29627,4.587409,297.37704,18.628002
21.099953,15.438631,71.39203,105.27547,64.057785,23.990932,43.067123,60.870068
27.271,10.524105,35.56362,4.4830546,47.76663,25.157688,359.86047,20.453287
66.67368,151.48657,82.56168,3.5455687,60.081444,41.461678,155.59401,17.883821
43.02613,138.45642,168.03127,21.601492,37.333775,14.389012,139.67673,127.80755
53.746212,124.63936,403.2322,9.38099,40.114162,48.476524,73.96383,171.4001
97.900795,6.6203933,291.7465,18.192802,79.157974,15.302268,11.385638,151.00168
25.02143,10.914323,223.56021,10.097034,60.162766,31.559118,29.624428,40.497463
43.299095,19.910069,246.88655,5.422356,44.851124,23.721203,30.71849,41.84985
109.5122,49.197388,175.35498,3.685024,63.61081,67.953636,9.51478,78.91043
145.92825,15.416275,114.3475,94.411804,96.93419,80.62627,6.911558,93.930595
165.15666,72.426735,104.92933,79.04452,89.398544,192.82211,1.4314965,49.52611
378.97403,91.88697,195.44492,91.977646,46.72681,301.2867,43.90185,30.239145
321.98917,25.446451,306.4533,108.696236,27.174435,249.19429,98.89651,39.93106
201.78801,24.615034,257.78635,17.268068,28.048449,184.56169,10.721264,52.077106
145.53937,137.65335,279.4007,4.1344433,44.9603,243.81291,37.114647,3.8743253
142.21779,108.23673,267.22418,5.1650896,89.27347,301.251,76.27684,24.826525
227.45836,27.53004,245.67784,9.754724,122.696205,201.68347,29.769613,71.44
257.77234,8.577781,235.8535,118.055695,71.35631,128.19582,43.06437,59.941643
157.3259,1.541844,182.29039,90.38042,25.82961,110.57527,49.129635,16.721062
34.71306,0.21233812,198.02202,14.850935,24.46707,261.4864,50.249805,19.695282
20.953918,69.67338,158.99191,5.962789,257.61115,385.18597,10.972215,7.575304
39.149685,69.31487,169.7726,47.814545,231.28026,237.45634,69.3369,37.263744
86.2641,31.672651,122.72768,53.3769,90.253006,261.00354,151.43176,59.840763
112.39671,22.168558,51.013386,7.665517,112.775246,309.1481,42.99295,3.6872873
68.89204,29.701109,115.5375,10.629007,116.62435,212.6068,8.801007,20.451418
31.488356,14.657748,182.94353,31.143364,121.77978,272.32355,25.077597,24.759804
21.624992,19.279696,227.00911,28.828728,124.68574,295.95724,12.4732685,72.32212
40.979797,30.279501,123.00093,1.9844784,199.03145,229.9201,44.089355,51.584446
96.32385,20.843742,87.0023,104.3648,107.361916,170.54256,48.784927,5.3526983
73.54013,14.678043,67.95387,73.1359,24.931555,182.99828,30.999498,30.401793
41.552517,68.80868,25.578444,3.943622,40.65764,167.49649,53.17573,8.614244
108.75947,38.589268,119.21819,35.2437,90.69048,90.72222,40.486176,52.66787
281.82654,3.8025277,217.22983,9.322062,186.84695,36.346455,11.364189,7.9322834
224.09497,20.100365,331.71356,7.848274,187.61427,15.400743,0.26723453,41.10456
40.729885,26.828676,215.73293,3.1485517,139.82051,99.625404,20.036938,7.4829435
36.381184,19.480814,148.35829,10.639041,102.18058,108.06414,13.187114,19.463417
24.2427,9.1036,211.56952,26.620756,116.43167,125.58832,63.376038,34.818985
7.9757495,8.558786,165.46178,22.559565,74.33755,84.617035,12.696269,13.153283
54.794086,21.74541,306.54694,7.4525237,104.16067,5.418728,40.33637,42.33384
245.21906,17.342936,301.0421,6.2518964,89.17131,50.422325,8.117613,32.518314
24.266829,35.946228,73.92589,19.09887,38.589085,90.20801,4.6044664,11.978296
42.324722,58.198887,298.56235,47.3044,64.82485,214.64249,3.5328991,43.769665
53.14201,45.854607,357.38165,17.536736,65.85741,201.88828,36.849846,45.680813
27.708664,24.215029,122.81059,25.834116,90.15656,171.28424,16.314482,26.913912
296.10492,129.19061,216.39546,21.374077,68.728775,206.24197,12.41536,60.40291
276.153,163.94244,115.75633,52.119213,143.77661,324.35083,20.142002,86.05432
6.035571,57.021557,154.19395,12.145247,119.02264,209.42838,10.493289,109.7242
31.501122,25.178005,190.41316,1.7065158,15.149755,48.60095,53.46244,242.11986
31.3162,72.76441,163.78548,19.215385,16.492113,109.98386,62.845066,266.20334
65.5944,42.153805,261.57965,24.016802,7.2738996,248.851,23.011713,215.42778
9.653223,101.79393,97.0127,0.73191214,50.717113,253.81975,44.572567,103.65258
63.892048,172.065,86.298134,4.6089187,58.05183,81.7093,37.753914,129.56532
35.945072,52.361126,127.64041,1.0779344,105.92562,28.76459,34.68292,90.512344
15.044444,240.94232,7.0277066,0.27555662,36.378773,17.505615,101.0793,46.994564
79.88264,363.51602,40.882347,45.51517,10.666419,16.45532,31.043356,43.52673
24.193094,485.0462,39.33223,52.244305,59.74702,35.409122,76.936615,55.889107
105.29408,42.021683,5.8631935,11.257059,7.8505545,22.849764,13.516093,183.3545
105.29007,367.8671,58.576397,4.6595297,21.828688,12.311907,17.892645,200.1517
234.70285,362.56824,23.464401,62.130417,40.990417,40.96374,46.749043,26.58749
249.24168,20.606173,5.0247803,96.89989,26.95468,49.519302,47.84659,134.1883
61.896362,31.737898,10.535182,0.88393474,70.87467,28.67352,85.04652,52.28667
61.30225,40.34173,22.651407,58.035416,154.61597,12.51356,27.574053,24.401125
156.24359,24.16732,77.004776,11.465379,69.56381,13.49823,294.5777,44.280106
80.872856,98.421135,32.98445,42.704773,145.18959,66.324104,261.10947,96.806885
18.648174,51.747433,6.675569,36.176136,287.12225,36.834003,28.526716,23.911457
151.96788,162.28831,14.515258,8.823783,279.64178,7.163536,5.32823,113.21422
114.43502,163.11218,18.330048,5.546144,198.95174,22.97777,418.205,54.715286
26.04252,127.177864,10.424281,0.97370154,195.71567,11.710206,375.76062,5.2208323
50.21422,32.861713,38.4448,7.9877915,109.39966,11.854206,295.0672,48.479004
114.09503,137.67276,16.151167,3.960641,29.842554,41.17815,373.16055,25.190271
49.766144,125.58606,28.136654,18.218307,89.97272,12.106664,77.27349,60.40569
6.5305123,62.489265,3.9349592,15.5528345,67.92118,10.678737,73.302956,8.654025
13.014142,47.596363,58.008884,36.24246,27.113981,10.740432,94.15791,27.232841
41.652657,12.998961,31.848072,30.911642,89.76798,18.871685,328.8118,6.127559
18.458908,70.08383,214.90083,11.067113,191.8935,31.270702,435.21066,34.328598
7.212221,133.50906,265.27042,28.945189,271.14548,36.857613,244.89896,10.247382
28.321592,72.07435,300.42755,46.347397,198.89568,48.83991,78.47427,2.1965888
57.52081,62.06269,167.3217,68.51134,86.19505,17.099846,65.816605,57.64792
178.95717,147.81932,136.82326,28.300358,117.70019,40.924503,94.522156,54.08676
56.48736,28.167809,163.71387,3.37863,125.76552,16.820393,67.86857,13.2948265
169.1512,32.045666,203.38539,6.3011136,160.82466,7.3467546,8.627672,19.85279
154.06229,52.390507,94.975426,36.248764,208.02902,4.562561,19.422735,22.573387
319.63086,13.366616,61.238667,19.02091,146.67053,41.377804,24.219856,25.909729
328.25897,36.798065,87.86324,68.12539,122.14992,31.459335,21.753279,78.13382
148.36426,63.62314,39.86349,57.523182,138.25224,6.422767,138.25688,12.1182
154.67255,97.78753,61.69177,15.407188,91.34309,3.7597277,68.009285,32.96151
140.95149,65.088196,58.939987,39.419765,105.52735,6.1080527,64.66737,95.56355
87.1884,22.765574,8.283403,32.302258,81.44776,9.756022,174.06497,88.62406
66.81317,2.560602,10.807366,9.558076,36.10598,38.499153,220.71585,64.03925
14.131672,91.53851,94.763885,3.983848,559.5287,27.155764,230.97737,113.52556
12.538961,2.6640313,12.667468,40.31608,255.13039,6.146624,73.3581,105.44168
9.757114,67.6935,105.249374,40.31608,233.4289,24.472311,144.19289,84.68935
31.619871,102.71203,53.695934,0.85930216,157.19106,27.658007,286.00577,133.70139
28.552164,25.593224,131.04242,109.34098,117.894646,39.602283,112.82443,112.47895
16.078943,45.354153,120.083595,175.29428,115.97223,54.104294,161.25046,10.0992565
38.89696,78.80539,9.236906,196.66557,100.578255,20.770752,160.19676,94.53368
47.299503,18.478895,10.494101,145.98291,100.13222,41.85454,170.19702,35.413452
4.6425543,13.095024,209.45383,36.594048,93.110855,226.85063,169.00577,96.612305
16.041521,87.08636,227.88611,72.23423,57.34263,387.61588,119.9042,75.00783
58.975025,15.221337,60.29772,56.03331,20.897932,296.0745,83.1383,43.666332
39.593597,21.556763,69.93214,87.85998,69.1355,208.5656,120.319664,21.912827
32.799046,19.498095,15.366688,73.62169,128.59935,219.54533,168.89313,29.570723
